location,latitude,longitude,elevation
"lancaster, PA, US",40.080669999999998,-76.241128300000000,109.00000
"turner, OR, US",44.843176600000000,-122.952870799999999,91.00000
"upper sandusky, OH, US",40.827278499999998,-83.281308899999999,261.00000
"orondo, WA, US",47.625539600000003,-120.225814700000001,217.00000
"duncanville, TX, US",32.651800399999999,-96.908336599999998,225.00000
"montgomery, TX, US",42.206757300000000,-72.805095499999993,317.00000
"la plata, MD, US",38.529287699999998,-76.975251400000005,53.00000
"pflugerville, TX, US",30.439369599999999,-97.620004300000005,213.00000
"hauppauge, NY, US",40.825653699999997,-73.202613799999995,35.00000
"jamestown, TN, US",36.984789999999997,-85.063010000000006,294.00000
"crescent junction, UT, US",38.943676900000000,-109.817147100000000,1488.00000
"madison, CT, US",41.279428199999998,-72.598315099999994,10.00000
"shrewsbury, PA, US",40.329554700000003,-74.061528499999994,16.00000
"azle, TX, US",32.910378000000001,-97.551969714494504,233.00000
"lake bonita, NM, US",34.403832800000004,-103.244933799999998,1313.00000
"martha's vinyard, MA, US",41.410678599999997,-70.542185099999998,0.00000
"arlington heights, IL, US",42.081267799999999,-87.980066199999996,216.00000
"lapeer and flint, MI, US",43.015189999999997,-83.680582400000006,229.00000
"circleville, OH, US",39.600617999999997,-82.946013300000004,207.00000
"rural, MO, US",36.893729899999997,-81.275934100000001,765.00000
"amity, OR, US",45.118061900000001,-123.205582699999994,50.00000
"laurel, MS, US",38.556504099999998,-75.571314099999995,9.00000
"joppatowne, MD, US",39.415623699999998,-76.359251099999994,7.00000
"addison, IL, US",41.931696000000002,-87.988955599999997,209.00000
"ozark national forest, AR, US",35.812579499999998,-93.562686700000000,517.00000
"farmer city, IL, US",40.243367599999999,-88.642566799999997,220.00000
"kingston, WA, US",43.414467000000002,-83.185778999999997,242.00000
"ft. scott, KS, US",37.839979100000001,-94.708288199999998,259.00000
"burtons bridge, IL, US",42.279744999999998,-88.228972999999996,230.00000
"wilmington, CA, US",39.745946799999999,-75.546588999999997,30.00000
"hollsopple, PA, US",40.212576200000001,-78.928913699999995,501.00000
"raymond, ME, US",43.901851000000001,-70.470427999999998,81.00000
"leighton, AL, US",34.700923000000003,-87.528915200000000,177.00000
"fulton, MI, US",38.846708200000002,-91.947958600000007,231.00000
"overton, TX, US",32.274599299999998,-94.978557600000002,158.00000
"watkinsville, GA, US",33.862895899999998,-83.408770899999993,226.00000
"hilton, NY, US",40.711114299999998,-74.010186946546895,24.00000
"pleasantville, NY, US",41.132873600000003,-73.792633499999994,90.00000
"exton, PA, US",40.028995500000001,-75.620765100000000,102.00000
"sutton, AK, US",38.664165300000001,-80.709306600000005,277.00000
"higginsville, MO, US",39.072512099999997,-93.717162099999996,253.00000
"las animas, CO, US",37.309662600000003,-104.059142699999995,1604.00000
"ocala, FL, US",29.187198599999999,-82.140092300000006,28.00000
"dublin, OH, US",40.099229399999999,-83.114077100000003,247.00000
"zell, SD, US",44.897404700000003,-98.728944900000002,413.00000
"brockport, NY, US",43.213670999999998,-77.939179999999993,164.00000
"gramercy, LA, US",29.703859500000000,-95.429856900000004,20.00000
"kewadin, MI, US",44.928613700000000,-85.373125700000003,184.00000
"north miami, FL, US",25.905607750000001,-80.175069550130900,10.00000
"sherwood, OR, US",45.357098299999997,-122.840356999999997,77.00000
"port vue, PA, US",40.335902800000000,-79.869770700000004,318.00000
"channelview, TX, US",29.776059900000000,-95.114653300000001,13.00000
"larose, LA, US",29.572437999999998,-90.381748299999998,4.00000
"taylorville, IL, US",33.143453500000000,-87.547228099999998,86.00000
"dayton township, NV, US",39.408777299999997,-84.433711799999998,216.00000
"west virginia, WV, US",38.475840599999998,-80.840841499999996,458.00000
"valparaiso, IN, US",41.473094799999998,-87.061141199999994,252.00000
"loves park, IL, US",42.320018900000001,-89.058162100000004,223.00000
"deshler, OH, US",41.207550900000001,-83.899107200000003,216.00000
"morristown, OH, US",40.063125599999999,-81.074267699999993,385.00000
"de soto, MO, US",43.423030599999997,-91.199020399999995,257.00000
"rimrock lake, WA, US",46.640977749999998,-121.191411159056003,1013.00000
"gansevoort, NY, US",43.196184799999997,-73.651784000000006,74.00000
"duncannon, PA, US",40.393143299999998,-77.032575100000003,125.00000
"two rivers, WI, US",44.153884499999997,-87.569247899999993,179.00000
"toms river, NJ, US",39.953735899999998,-74.197957599999995,6.00000
"crestwood, KY, US",38.323544099999999,-85.472621500000002,230.00000
"havana, IL, US",40.301431600000001,-90.063362499999997,146.00000
"cucamonga, CA, US",34.103319200000001,-117.575173500000005,364.00000
"lebanon, OH, US",39.435337300000000,-84.202992199999997,230.00000
"new martinsville, WV, US",39.644521400000002,-80.857599300000004,235.00000
"jurupa, CA, US",33.979847200000002,-117.451575399999996,256.00000
"rumson, NJ, US",40.372053999999999,-73.999026900000004,13.00000
"millersburg, MO, US",40.541715300000000,-76.961400299999994,123.00000
"kennesaw/marietta, GA, US",33.938075400000002,-84.519721793741596,327.00000
"lawton, OK, US",42.167262899999997,-85.846953900000003,247.00000
"purchase, NY, US",41.040930500000002,-73.714574600000006,102.00000
"buies creek, NC, US",35.413216800000001,-78.735572800000000,65.00000
"big spring, TX, US",32.250397999999997,-101.478735599999993,742.00000
"canton, MA, US",42.158432400000002,-71.144773200000003,50.00000
"bristol, VT, US",41.742553800000003,-71.085654500000004,50.00000
"lake ozark, MO, US",38.198472799999998,-92.638809600000002,219.00000
"parma, ID, US",43.785161500000001,-116.943208799999994,680.00000
"monticello, IN, US",45.305520199999997,-93.794137800000001,280.00000
"sealy, TX, US",29.780787799999999,-96.157183399999994,60.00000
"mckinney, TX, US",30.205876499999999,-97.728014799999997,177.00000
"north royalton, OH, US",41.313664400000000,-81.724573899999996,367.00000
"westminster, CA, US",39.575263900000003,-76.995927699999996,224.00000
"ranger, TX, US",32.469368799999998,-98.679944199999994,444.00000
"henrietta, NY, US",43.061178099999999,-77.633898299999998,168.00000
"deer lake, PA, US",40.625091400000002,-76.060491600000006,159.00000
"highland park, IL, US",42.181691899999997,-87.800343799999993,214.00000
"central, OK, US",34.725742400000001,-82.780499899999995,277.00000
"woodbridge, NJ, US",40.554180000000002,-74.286000769444499,15.00000
"purdy, WA, US",36.817286299999999,-93.920760000000001,453.00000
"jackson, MI, US",42.246503599999997,-84.401696299999998,287.00000
"poughkeepsie, NY, US",41.706908599999998,-73.938080600000006,15.00000
"pekin, IN, US",40.567538800000001,-89.640658000000002,147.00000
"fort meade, MD, US",39.105170000000001,-76.747615297474496,52.00000
"geneva, IL, US",41.887528099999997,-88.305352499999998,226.00000
"wilton, MO, US",43.813579599999997,-90.527909300000005,307.00000
"fulton, MO, US",40.462560699999997,-82.828789599999993,338.00000
"smithville, TN, US",30.008554199999999,-97.159432100000004,105.00000
"midlothian, IL, US",41.625311600000003,-87.717549099999999,189.00000
"mesquite, TX, US",32.164541499999999,-106.696664900000002,1166.00000
"dallas, PA, US",41.336170000000003,-75.963263600000005,359.00000
"sterling park, VA, US",43.662520749999999,-92.996204084111199,370.00000
"cassville, GA, US",39.665636200000002,-80.063678199999998,358.00000
"southern utah, UT, US",37.675600099999997,-113.073203869883002,1779.00000
"sumrall, MS, US",31.417393499999999,-89.542290899999998,97.00000
"echo summit, CA, US",38.812961899999998,-120.030392399999997,2315.00000
"gurnee, IL, US",42.370299600000003,-87.902018600000005,211.00000
"lackawaxen, PA, US",41.482033999999999,-74.986001599999994,202.00000
"riley county, KS, US",39.302634699999999,-96.770933900000003,408.00000
"saddle mountains, WA, US",36.078034100000004,-114.802764300000007,373.00000
"washington county, MO, US",40.194379800000000,-80.254125099999996,361.00000
"blue springs, MO, US",40.139446000000000,-96.659189999999995,375.00000
"cliffside park, NJ, US",40.821489399999997,-73.987638799999999,85.00000
"clinton, IN, US",35.515605600000001,-98.967306899999997,480.00000
"bradley beach, NJ, US",40.202335499999997,-74.012081400000000,7.00000
"austell, GA, US",33.812605900000001,-84.634378299999995,287.00000
"tifton, GA, US",31.450462900000002,-83.508497300000002,106.00000
"biscoe, NC, US",35.360055299999999,-79.779655899999995,187.00000
"la quinta, CA, US",34.182773800000000,-118.909492286608995,198.00000
"morton, MN, US",40.612734900000000,-89.459322999999998,221.00000
"d'hanis, TX, US",29.330512400000000,-99.279762700000006,273.00000
"eddington, ME, US",44.826181699999999,-68.693366699999999,19.00000
"laporte, TX, US",41.423966600000000,-76.494112999999999,609.00000
"warm springs, NV, US",44.763557599999999,-121.266330900000000,463.00000
"salem, MO, US",44.939156500000003,-123.033120999999994,51.00000
"peebles, OH, US",38.948959299999999,-83.405745800000005,251.00000
"braintree, MA, US",42.222321800000003,-70.999492000000004,29.00000
"midlothian, VA, US",41.625311600000003,-87.717549099999999,189.00000
"marshall creek, PA, US",39.848096900000002,-87.187790100000001,216.00000
"cheaha mountain, AL, US",33.485623799999999,-85.808780999999996,686.00000
"augusta, MT, US",44.310583000000001,-69.779662999999999,36.00000
"kearneysville, WV, US",39.388155599999997,-77.885551599999999,166.00000
"carmel, CA, US",39.978838300000000,-86.118730999999997,261.00000
"apple valley, MN, US",44.731909399999999,-93.217720000000000,290.00000
"wilkinson county, GA, US",32.792499399999997,-83.162356099999997,94.00000
"south fallsburg, NY, US",41.720646799999997,-74.634327099999993,393.00000
"cold bay, AK, US",55.204376000000003,-162.716252599999990,
"greers ferry, AR, US",35.577021899999998,-92.177374599999993,183.00000
"woodbridge, CT, US",41.352597000000003,-73.008438499999997,107.00000
"half moon bay, CA, US",37.463551899999999,-122.428586199999998,22.00000
"coleman, TX, US",31.827367899999999,-99.426453199999997,520.00000
"keystone heights, FL, US",29.786076900000001,-82.031489199999996,47.00000
"griffith, IN, US",41.534506999999998,-87.425530499999994,191.00000
"ft. huachuca, AZ, US",31.527254500000002,-110.360632111849000,1737.00000
"greensburg, IN, US",39.337272200000001,-85.483581000000001,288.00000
"naples, ME, US",43.972062999999999,-70.609818000000004,109.00000
"san manuel, AZ, US",32.618414500000000,-110.648148836293004,1075.00000
"toledo, WA, US",41.678675400000003,-83.512728300000006,178.00000
"lehighton, PA, US",40.833702899999999,-75.713800800000001,170.00000
"hawkinsville, GA, US",32.283925699999998,-83.471994800000004,86.00000
"overton, NE, US",40.738619999999997,-99.537604999999999,711.00000
"bellefontaine, OH, US",40.361164299999999,-83.759655699999996,389.00000
"rickman, TN, US",36.262561599999998,-85.375526699999995,336.00000
"sandusky, OH, US",41.448939699999997,-82.707960499999999,182.00000
"greenville, IN, US",38.003466899999999,-79.155863299999993,501.00000
"sante fe, NM, US",35.480584700000001,-108.850170800000001,2000.00000
"branchville, NJ, US",41.146485200000001,-74.752387400000003,171.00000
"colleyville, TX, US",32.880960299999998,-97.155011999999999,190.00000
"pacifica, CA, US",37.613825300000002,-122.486919400000005,51.00000
"columbia, MS, US",31.292676199999999,-85.111596500000005,57.00000
"york, PA, US",39.962398000000000,-76.727391999999995,118.00000
"long island, NY, US",40.851782100000001,-73.099227743100002,36.00000
"maitland, FL, US",28.625226300000001,-81.373734412870704,31.00000
"carlsbad, CA, US",33.158093299999997,-117.350596600000003,16.00000
"onton, KY, US",37.555044899999999,-87.436946300000002,134.00000
"new york/philadelphia, NY, US",44.115231000000001,-75.754035000000002,155.00000
"leavenworth, WA, US",47.596913800000003,-120.661081600000003,354.00000
"penfield, IL, US",40.303368399999997,-87.946700899999996,217.00000
"weldon, CA, US",36.421476499999997,-77.618420904821505,31.00000
"sparks, NV, US",35.608122600000002,-96.821133399999994,257.00000
"murrieta, CA, US",33.577752400000001,-117.188454202052995,382.00000
"big bear lake, CA, US",34.244058699999997,-116.910180800000006,2059.00000
"elkridge, MD, US",39.212833799999999,-76.713715500000006,44.00000
"redlands, CA, US",34.076729499999999,-117.125110270183001,534.00000
"rosemount, MN, US",44.739187299999998,-93.126109999999997,291.00000
"harvey, LA, US",39.703146300000000,-78.277788200000003,308.00000
"new holland, OH, US",39.553951099999999,-83.256858199999996,258.00000
"damascus, OR, US",45.417626100000000,-122.458984999999998,187.00000
"ponchatoula, LA, US",30.438804099999999,-90.441476199999997,14.00000
"whittier, CA, US",60.773055599999999,-148.683888899999999,
"childs, AZ, US",32.452834799999998,-112.843487699999997,433.00000
"hawk mountain, PA, US",40.645647199999999,-75.979930300000007,378.00000
"sutter, CA, US",38.950967499999997,-121.697087999999994,7.00000
"nipomo, CA, US",35.035821599999998,-120.496418915961996,116.00000
"pine mountain, AR, US",35.630363099999997,-94.366045700000001,333.00000
"alpena, MI, US",45.061679400000003,-83.432752800000003,178.00000
"northbend, WA, US",47.483682999999999,-121.762115699999995,155.00000
"middleborough, MA, US",41.893157600000002,-70.911151700000005,38.00000
"keasbey {woodbridge}, NJ, US",40.516771800000001,-74.305147099999999,5.00000
"bridgeport, CA, US",41.167041200000000,-73.204834800000000,7.00000
"new church, VA, US",37.979011700000001,-75.531036499999999,10.00000
"vandalia, OH, US",39.890612200000000,-84.198830799999996,302.00000
"gasconade, MO, US",38.669488999999999,-91.560166699999996,180.00000
"vicksburg, MI, US",42.120045599999997,-85.532775000000001,260.00000
"norwalk, OH, US",41.242553100000002,-82.615733100000000,219.00000
"alvin, TX, US",31.798580000000001,-95.155079999999998,172.00000
"pocasset, OK, US",35.193673400000002,-97.952545599999993,362.00000
"columbia, KY, US",37.102840999999998,-85.306350399999999,241.00000
"edwardsville, IL, US",38.811436399999998,-89.953157000000004,165.00000
"michigan city, IN, US",41.707539400000002,-86.895029699999995,193.00000
"wellington, OH, US",41.168942100000002,-82.217935400000002,260.00000
"guyton, GA, US",32.336304499999997,-81.391499199999998,38.00000
"pleasanton, CA, US",28.967193999999999,-98.478626899999995,111.00000
"romeo, MI, US",42.802807999999999,-83.012987400000000,247.00000
"durant, IA, US",41.599749799999998,-90.910703799999993,220.00000
"tompkinsville, KY, US",36.702279699999998,-85.691639600000002,288.00000
"youngsville, NC, US",41.852280899999997,-79.318659699999998,369.00000
"centerport, NY, US",40.897797500000003,-73.371712746013102,0.00000
"madison, IN, US",43.074761000000002,-89.383761300000003,263.00000
"white sands, NM, US",32.383775399999998,-106.496615409225996,1330.00000
"cumming, GA, US",34.207319599999998,-84.140192600000006,371.00000
